|dates|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Benewah_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Benewah_Idaho_UnitedStates.TotalPopulation.data|Benewah_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9298.0|0
