|dates|Arapahoe_Colorado_UnitedStates.BLS_EmployedPopulation.data|Arapahoe_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Arapahoe_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Arapahoe_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Arapahoe_Colorado_UnitedStates.BLS_UnemploymentRate.data|Arapahoe_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Arapahoe_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Arapahoe_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-02|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-03|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-04|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-05|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-06|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-07|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-08|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-09|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-10|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-11|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-12|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-13|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-14|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-15|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-16|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-17|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-18|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-19|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-20|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-21|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-22|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-23|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-24|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-25|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-26|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-27|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-28|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-29|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-30|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-01-31|359816.0|0|10213.5|0|2.760185336574516|0|370029.5|0
0|2020-02-01|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-02|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-03|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-04|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-05|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-06|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-07|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-08|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-09|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-10|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-11|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-12|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-13|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-14|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-15|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-16|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-17|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-18|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-19|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-20|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-21|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-22|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-23|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-24|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-25|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-26|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-27|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-28|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-02-29|361376.0|0|10292.0|0|2.769138047935254|0|371668.0|0
0|2020-03-01|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-02|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-03|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-04|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-05|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-06|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-07|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-08|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-09|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-10|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-11|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-12|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-13|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-14|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-15|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-16|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-17|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-18|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-19|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-20|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-21|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-22|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-23|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-24|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-25|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-26|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-27|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-28|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-29|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-30|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-03-31|345411.0|0|18255.0|0|5.019715893154708|0|363666.0|0
0|2020-04-01|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-02|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-03|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-04|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-05|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-06|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-07|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-08|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-09|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-10|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-11|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-12|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-13|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-14|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-15|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-16|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-17|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-18|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-19|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-20|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-21|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-22|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-23|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-24|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-25|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-26|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-27|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-28|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-29|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-04-30|310398.5|0|43912.0|0|12.393649073341038|0|354310.5|0
0|2020-05-01|318308.0|0|45861.0|0|12.593328921462287|0|364169.0|0
0|2020-05-02|318308.0|0|45861.0|0|12.593328921462287|0|364169.0|0
0|2020-05-03|318308.0|0|45861.0|0|12.593328921462287|0|364169.0|0
0|2020-05-04|318308.0|0|45861.0|0|12.593328921462287|0|364169.0|0
0|2020-05-05|318308.0|0|45861.0|0|12.593328921462287|0|364169.0|0
