|dates|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SantaRosa_Florida_UnitedStates.NYT_ConfirmedDeaths.data|SantaRosa_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SantaRosa_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
