|dates|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Oswego_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Oswego_NewYork_UnitedStates.TotalPopulation.data|Oswego_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|117124.0|0
