|dates|OutofCA_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofCA_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofCA_California_UnitedStates.NYT_ConfirmedDeaths.data|OutofCA_California_UnitedStates.NYT_ConfirmedDeaths.missing|OutofCA_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofCA_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofCA_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofCA_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
