|dates|Rich_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Rich_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Rich_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Rich_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Rich_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Rich_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Rich_Utah_UnitedStates.TotalPopulation.data|Rich_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2483.0|0
