|dates|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|TomGreen_Texas_UnitedStates.NYT_ConfirmedDeaths.data|TomGreen_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|TomGreen_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
