|dates|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Seward_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Seward_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Seward_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
