|dates|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Barbour_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Barbour_Alabama_UnitedStates.TotalPopulation.data|Barbour_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|24686.0|0
