|dates|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Nye_Nevada_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Nye_Nevada_UnitedStates.TotalPopulation.data|Nye_Nevada_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|46523.0|0
