|dates|Imperial_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Imperial_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Imperial_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Imperial_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Imperial_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Imperial_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Imperial_California_UnitedStates.TotalPopulation.data|Imperial_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|181215.0|0
