|dates|Lemhi_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lemhi_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lemhi_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lemhi_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lemhi_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lemhi_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lemhi_Idaho_UnitedStates.TotalPopulation.data|Lemhi_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8027.0|0
