|dates|Upshur_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Upshur_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Upshur_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Upshur_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Upshur_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Upshur_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Upshur_Texas_UnitedStates.TotalPopulation.data|Upshur_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|41753.0|0
