|dates|Jones_Georgia_UnitedStates.BLS_EmployedPopulation.data|Jones_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Jones_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Jones_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Jones_Georgia_UnitedStates.BLS_UnemploymentRate.data|Jones_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Jones_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Jones_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-10-16|13303.0|0|422.0|0|3.074681238615665|0|13725.0|0
