|dates|Garza_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Garza_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Garza_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Garza_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Garza_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Garza_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Garza_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Garza_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
