|dates|Unassigned_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Unassigned_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Unassigned_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Unassigned_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Unassigned_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Unassigned_Utah_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Unassigned_Utah_UnitedStates.TotalPopulation.data|Unassigned_Utah_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
