|dates|Perry_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Perry_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Perry_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Perry_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Perry_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Perry_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Perry_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Perry_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-23|2818.5|0|231.0|0|7.575012297097885|0|3049.5|0
0|2020-01-24|2818.5|0|231.0|0|7.575012297097885|0|3049.5|0
0|2020-01-25|2818.5|0|231.0|0|7.575012297097885|0|3049.5|0
0|2020-01-26|2818.5|0|231.0|0|7.575012297097885|0|3049.5|0
0|2020-01-27|2818.5|0|231.0|0|7.575012297097885|0|3049.5|0
0|2020-01-28|2818.5|0|231.0|0|7.575012297097885|0|3049.5|0
0|2020-01-29|2818.5|0|231.0|0|7.575012297097885|0|3049.5|0
0|2020-01-30|2818.5|0|231.0|0|7.575012297097885|0|3049.5|0
0|2020-01-31|2818.5|0|231.0|0|7.575012297097885|0|3049.5|0
0|2020-02-01|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-02|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-03|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-04|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-05|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-06|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-07|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-08|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-09|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-10|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-11|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-12|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-13|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-14|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-15|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-16|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-17|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-18|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-19|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-20|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-21|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-22|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-23|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-24|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-25|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-26|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-27|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-28|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-02-29|2958.0|0|182.0|0|5.796178343949045|0|3140.0|0
0|2020-03-01|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-02|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-03|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-04|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-05|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-06|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-07|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-08|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-09|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-10|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-11|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-12|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-13|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-14|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-15|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-16|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-17|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-18|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-19|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-20|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-21|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-22|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-23|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-24|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-25|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-26|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-27|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-28|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-29|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-30|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-03-31|2896.0|0|158.0|0|5.1735428945645054|0|3054.0|0
0|2020-04-01|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-02|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-03|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-04|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-05|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-06|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-07|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-08|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-09|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-10|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-11|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-12|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-13|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-14|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-15|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-16|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-17|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-18|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-19|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-20|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-21|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-22|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-23|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-24|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-25|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-26|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-27|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-28|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-29|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-04-30|2234.0|0|695.0|0|23.72823489245476|0|2929.0|0
0|2020-05-01|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-02|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-03|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-04|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-05|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-06|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-07|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-08|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-09|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-10|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-11|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-12|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-13|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-14|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-15|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-16|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-17|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-18|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-19|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-20|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-21|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-22|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-23|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-24|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-25|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-26|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-27|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-28|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-29|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-30|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-05-31|2279.0|0|415.0|0|15.40460282108389|0|2694.0|0
0|2020-06-01|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-02|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-03|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-04|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-05|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-06|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-07|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-08|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-09|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-10|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-11|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-12|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-13|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-14|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-15|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-16|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-17|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-18|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-19|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-20|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-21|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-22|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-23|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-24|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-25|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-26|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-27|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-28|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-29|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-06-30|2542.0|0|291.0|0|10.271796681962584|0|2833.0|0
0|2020-07-01|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-02|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-03|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-04|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-05|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-06|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-07|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-08|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-09|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-10|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-11|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-12|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-13|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-14|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-15|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-16|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-17|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-18|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-19|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-20|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-21|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-22|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-23|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-24|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-25|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-26|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-27|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-28|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-29|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-30|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-07-31|2593.0|0|273.0|0|9.525471039776692|0|2866.0|0
0|2020-08-01|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-02|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-03|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-04|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-05|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-06|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-07|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-08|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-09|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-10|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-11|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-12|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-13|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-14|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-15|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-16|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-17|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-18|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-19|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-20|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-21|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-22|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-23|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-24|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-25|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-26|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-27|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-28|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-29|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-30|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-08-31|2847.0|0|221.0|0|7.203389830508475|0|3068.0|0
0|2020-09-01|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-02|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-03|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-04|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-05|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-06|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-07|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-08|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-09|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-10|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-11|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-12|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-13|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-14|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-15|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-16|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-17|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-18|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-19|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-20|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-21|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-22|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-23|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-24|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-25|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-26|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-27|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-28|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-29|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-09-30|2841.0|0|222.0|0|7.247796278158668|0|3063.0|0
0|2020-10-01|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-02|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-03|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-04|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-05|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-06|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-07|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-08|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-09|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-10|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-11|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-12|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-13|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-14|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-15|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-16|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-17|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-18|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-19|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-20|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-21|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-22|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-23|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-24|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-25|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-26|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-27|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-28|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-29|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-30|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-10-31|2872.0|0|250.0|0|8.00768737988469|0|3122.0|0
0|2020-11-01|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-02|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-03|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-04|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-05|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-06|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-07|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-08|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-09|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-10|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-11|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-12|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-13|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-14|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-15|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-16|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-17|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-18|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-19|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-20|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-21|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-22|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-23|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-24|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-25|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-26|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-27|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-28|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-29|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-11-30|2890.0|0|195.0|0|6.3209076175040515|0|3085.0|0
0|2020-12-01|2822.0|0|257.0|0|8.34686586554076|0|3079.0|0
0|2020-12-02|2822.0|0|257.0|0|8.34686586554076|0|3079.0|0
0|2020-12-03|2822.0|0|257.0|0|8.34686586554076|0|3079.0|0
0|2020-12-04|2822.0|0|257.0|0|8.34686586554076|0|3079.0|0
0|2020-12-05|2822.0|0|257.0|0|8.34686586554076|0|3079.0|0
0|2020-12-06|2822.0|0|257.0|0|8.34686586554076|0|3079.0|0
0|2020-12-07|2822.0|0|257.0|0|8.34686586554076|0|3079.0|0
0|2020-12-08|2822.0|0|257.0|0|8.34686586554076|0|3079.0|0
