|dates|DistrictofColumbia_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|DistrictofColumbia_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|DistrictofColumbia_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|DistrictofColumbia_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|DistrictofColumbia_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|DistrictofColumbia_DistrictofColumbia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|DistrictofColumbia_DistrictofColumbia_UnitedStates.TotalPopulation.data|DistrictofColumbia_DistrictofColumbia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
