|dates|Madison_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Madison_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Madison_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Madison_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Madison_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Madison_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Madison_Louisiana_UnitedStates.TotalPopulation.data|Madison_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|10951.0|0
