|dates|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gunnison_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Gunnison_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gunnison_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
