|dates|Ventura_California_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Ventura_California_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Ventura_California_UnitedStates.Male_Total_Population.data|Ventura_California_UnitedStates.Male_Total_Population.missing|Ventura_California_UnitedStates.Female_Total_Population.data|Ventura_California_UnitedStates.Female_Total_Population.missing|Ventura_California_UnitedStates.MaleAndFemale_Under18_Population.data|Ventura_California_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-10-16|132387.0|0|421319.0|0|429648.0|0|194553.0|0
