|dates|OutofDC_DistrictofColumbia_UnitedStates.JHU_ConfirmedCases.data|OutofDC_DistrictofColumbia_UnitedStates.JHU_ConfirmedCases.missing|OutofDC_DistrictofColumbia_UnitedStates.NYT_ConfirmedCases.data|OutofDC_DistrictofColumbia_UnitedStates.NYT_ConfirmedCases.missing|OutofDC_DistrictofColumbia_UnitedStates.JHU_ConfirmedDeaths.data|OutofDC_DistrictofColumbia_UnitedStates.JHU_ConfirmedDeaths.missing|OutofDC_DistrictofColumbia_UnitedStates.JHU_ConfirmedRecoveries.data|OutofDC_DistrictofColumbia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-10-16|0.0|0|0.0|100|0.0|0|0.0|100
