|dates|SantaFe_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|SantaFe_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|SantaFe_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|SantaFe_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|SantaFe_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|SantaFe_NewMexico_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|SantaFe_NewMexico_UnitedStates.TotalPopulation.data|SantaFe_NewMexico_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|150358.0|0
