|dates|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mesa_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mesa_Colorado_UnitedStates.TotalPopulation.data|Mesa_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|154210.0|0
