|dates|Chesapeake_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chesapeake_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chesapeake_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Chesapeake_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Chesapeake_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chesapeake_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chesapeake_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chesapeake_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
