|dates|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|NewCastle_Delaware_UnitedStates.NYT_ConfirmedDeaths.data|NewCastle_Delaware_UnitedStates.NYT_ConfirmedDeaths.missing|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|NewCastle_Delaware_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
