|dates|Kearny_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kearny_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kearny_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Kearny_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Kearny_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kearny_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kearny_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kearny_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
