|dates|Macon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Macon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Macon_Tennessee_UnitedStates.NYT_ConfirmedDeaths.data|Macon_Tennessee_UnitedStates.NYT_ConfirmedDeaths.missing|Macon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Macon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Macon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Macon_Tennessee_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
