|dates|OtterTail_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|OtterTail_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|OtterTail_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|OtterTail_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|OtterTail_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|OtterTail_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|OtterTail_Minnesota_UnitedStates.TotalPopulation.data|OtterTail_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|58746.0|0
