|dates|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|NorthSlope_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|NorthSlope_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|NorthSlope_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
