|dates|Custer_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Custer_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Custer_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Custer_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Custer_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Custer_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Custer_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Custer_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-02|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-03|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-04|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-05|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-06|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-07|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-08|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-09|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-10|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-11|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-12|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-13|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-14|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-15|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-16|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-17|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-18|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-19|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-20|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-21|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-22|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-23|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-24|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-25|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-26|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-27|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-28|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-29|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-30|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-01-31|6298.0|0|146.0|0|2.265673494723774|0|6444.0|0
0|2020-02-01|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-02|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-03|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-04|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-05|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-06|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-07|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-08|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-09|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-10|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-11|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-12|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-13|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-14|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-15|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-16|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-17|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-18|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-19|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-20|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
0|2020-02-21|6281.0|0|138.5|0|2.157488901004751|0|6419.5|0
