|dates|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pershing_Nevada_UnitedStates.NYT_ConfirmedDeaths.data|Pershing_Nevada_UnitedStates.NYT_ConfirmedDeaths.missing|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pershing_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
