|dates|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stephenson_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Stephenson_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stephenson_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
