|dates|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Ada_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Ada_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
