|dates|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SanMiguel_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|SanMiguel_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SanMiguel_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
