|dates|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Staunton_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Staunton_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Staunton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
