|dates|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofNJ_NewJersey_UnitedStates.NYT_ConfirmedDeaths.data|OutofNJ_NewJersey_UnitedStates.NYT_ConfirmedDeaths.missing|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofNJ_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
