|dates|Frederick_Maryland_UnitedStates.BLS_EmployedPopulation.data|Frederick_Maryland_UnitedStates.BLS_EmployedPopulation.missing|Frederick_Maryland_UnitedStates.BLS_UnemployedPopulation.data|Frederick_Maryland_UnitedStates.BLS_UnemployedPopulation.missing|Frederick_Maryland_UnitedStates.BLS_UnemploymentRate.data|Frederick_Maryland_UnitedStates.BLS_UnemploymentRate.missing|Frederick_Maryland_UnitedStates.BLS_LaborForcePopulation.data|Frederick_Maryland_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-02|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-03|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-04|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-05|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-06|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-07|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-08|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-09|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-10|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-11|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-12|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-13|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-14|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-15|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-16|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-17|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-18|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-19|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-20|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-21|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-22|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-23|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-24|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-25|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-26|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-27|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-28|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-29|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-30|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-01-31|133513.5|0|4413.5|0|3.1998810965220734|0|137927.0|0
0|2020-02-01|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-02|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-03|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-04|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-05|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-06|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-07|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-08|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-09|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-10|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-11|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-12|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-13|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-14|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-15|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-16|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-17|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-18|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-19|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-20|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-21|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-22|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-23|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-24|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-25|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-26|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-27|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-28|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-02-29|133615.0|0|4346.5|0|3.1505166296394282|0|137961.5|0
0|2020-03-01|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-02|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-03|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-04|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-05|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-06|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-07|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-08|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-09|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-10|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-11|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-12|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-13|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-14|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-15|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-16|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-17|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-18|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-19|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-20|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-21|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-22|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-23|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-24|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-25|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-26|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-27|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-28|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-29|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-30|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-03-31|132926.5|0|4356.5|0|3.1733717940313078|0|137283.0|0
0|2020-04-01|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-02|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-03|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-04|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-05|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-06|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-07|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-08|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-09|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-10|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-11|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-12|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-13|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-14|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-15|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-16|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-17|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-18|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-19|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-20|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
0|2020-04-21|118984.5|0|11949.0|0|9.126006713331577|0|130933.5|0
