|dates|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pottawattamie_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Pottawattamie_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pottawattamie_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
