|dates|Borden_Texas_UnitedStates.BLS_EmployedPopulation.data|Borden_Texas_UnitedStates.BLS_EmployedPopulation.missing|Borden_Texas_UnitedStates.BLS_UnemployedPopulation.data|Borden_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Borden_Texas_UnitedStates.BLS_UnemploymentRate.data|Borden_Texas_UnitedStates.BLS_UnemploymentRate.missing|Borden_Texas_UnitedStates.BLS_LaborForcePopulation.data|Borden_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-05|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-06|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-07|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-08|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-09|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-10|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-11|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-12|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-13|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-14|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-15|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-16|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-17|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-18|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-19|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-20|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-21|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-22|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-23|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-24|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-25|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-26|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-27|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-28|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-02-29|430.5|0|10.0|0|2.2701475595913734|0|440.5|0
0|2020-03-01|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-02|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-03|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-04|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-05|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-06|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-07|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-08|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-09|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-10|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-11|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-12|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-13|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-14|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-15|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-16|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-17|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-18|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-19|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-20|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-21|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-22|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-23|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-24|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-25|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-26|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-27|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-28|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-29|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-30|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-03-31|421.5|0|16.5|0|3.767123287671233|0|438.0|0
0|2020-04-01|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-02|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-03|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-04|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-05|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-06|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-07|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-08|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-09|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-10|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-11|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-12|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-13|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-14|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-15|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-16|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-17|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-18|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-19|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-20|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-21|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-22|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-23|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-24|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-25|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-26|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-27|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-28|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-29|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-04-30|361.5|0|14.0|0|3.728362183754993|0|375.5|0
0|2020-05-01|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-02|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-03|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-04|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-05|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-06|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-07|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-08|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-09|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-10|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-11|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-12|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-13|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-14|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-15|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-16|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-17|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-18|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-19|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-20|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-21|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-22|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-23|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-24|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-25|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-26|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-27|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-28|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-29|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-30|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-05-31|357.0|0|18.0|0|4.8|0|375.0|0
0|2020-06-01|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-02|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-03|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-04|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-05|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-06|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-07|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-08|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-09|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-10|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-11|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-12|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-13|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-14|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-15|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-16|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-17|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-18|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-19|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-20|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-21|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-22|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-23|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-24|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-25|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-26|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-27|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-28|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-29|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-06-30|365.0|0|18.0|0|4.699738903394256|0|383.0|0
0|2020-07-01|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-02|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-03|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-04|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-05|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-06|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-07|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-08|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-09|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-10|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-11|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-12|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-13|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-14|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-15|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-16|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-17|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-18|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-19|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-20|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-21|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-22|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-23|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-24|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-25|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-26|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-27|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-28|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-29|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-30|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-07-31|389.0|0|15.0|0|3.712871287128713|0|404.0|0
0|2020-08-01|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-02|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-03|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-04|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-05|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-06|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-07|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-08|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-09|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-10|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-11|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-12|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-13|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-14|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-15|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-16|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-17|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-18|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-19|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-20|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-21|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-22|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-23|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-24|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-25|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-26|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-27|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-28|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-29|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-30|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-08-31|416.0|0|12.0|0|2.803738317757009|0|428.0|0
0|2020-09-01|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-02|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-03|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-04|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-05|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-06|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-07|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-08|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-09|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-10|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-11|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-12|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-13|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-14|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-15|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-16|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-17|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-18|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-19|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-20|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-21|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-22|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-23|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-24|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-25|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-26|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-27|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-28|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-29|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-09-30|425.0|0|15.0|0|3.409090909090909|0|440.0|0
0|2020-10-01|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-02|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-03|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-04|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-05|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-06|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-07|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-08|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-09|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-10|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-11|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-12|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-13|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-14|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-15|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-16|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-17|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-18|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-19|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-20|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-21|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-22|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-23|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-24|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-25|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-26|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-27|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-28|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-29|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-30|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-10-31|437.0|0|15.0|0|3.3185840707964602|0|452.0|0
0|2020-11-01|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-02|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-03|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-04|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-05|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-06|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-07|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-08|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-09|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-10|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-11|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-12|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-13|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-14|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-15|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-16|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-17|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-18|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-19|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-20|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-21|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-22|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-23|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-24|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-25|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-26|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-27|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-28|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-29|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-11-30|431.0|0|15.0|0|3.3632286995515694|0|446.0|0
0|2020-12-01|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-02|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-03|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-04|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-05|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-06|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-07|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-08|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-09|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-10|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-11|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-12|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-13|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-14|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-15|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-16|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-17|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-18|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-19|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-20|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-21|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-22|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-23|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-24|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-25|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-26|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-27|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-28|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
0|2020-12-29|461.0|0|14.0|0|2.9473684210526314|0|475.0|0
