|dates|Whitman_Washington_UnitedStates.BLS_EmployedPopulation.data|Whitman_Washington_UnitedStates.BLS_EmployedPopulation.missing|Whitman_Washington_UnitedStates.BLS_UnemployedPopulation.data|Whitman_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Whitman_Washington_UnitedStates.BLS_UnemploymentRate.data|Whitman_Washington_UnitedStates.BLS_UnemploymentRate.missing|Whitman_Washington_UnitedStates.BLS_LaborForcePopulation.data|Whitman_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-02|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-03|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-04|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-05|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-06|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-07|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-08|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-09|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-10|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-11|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-12|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-13|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-14|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-15|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-16|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-17|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-18|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-19|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-20|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-21|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-22|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-23|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-24|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-25|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-26|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-27|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-28|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-29|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-30|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-01-31|22954.5|0|986.0|0|4.118543890060776|0|23940.5|0
0|2020-02-01|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-02|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-03|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-04|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-05|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-06|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-07|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-08|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-09|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-10|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-11|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-12|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-13|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-14|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-15|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-16|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-17|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-18|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-19|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-20|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-21|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-22|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-23|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-24|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-25|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-26|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-27|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-28|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-02-29|23431.0|0|980.5|0|4.016549577043606|0|24411.5|0
0|2020-03-01|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-02|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-03|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-04|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-05|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-06|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-07|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-08|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-09|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-10|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-11|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-12|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-13|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-14|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-15|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
0|2020-03-16|22920.5|0|1081.0|0|4.503885173843302|0|24001.5|0
