|dates|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|WhitePine_Nevada_UnitedStates.NYT_ConfirmedDeaths.data|WhitePine_Nevada_UnitedStates.NYT_ConfirmedDeaths.missing|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|WhitePine_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
