|dates|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kosciusko_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Kosciusko_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kosciusko_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
