|dates|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Grand_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Grand_Colorado_UnitedStates.TotalPopulation.data|Grand_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|15734.0|0
