|dates|Allegan_Michigan_UnitedStates.BLS_EmployedPopulation.data|Allegan_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Allegan_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Allegan_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Allegan_Michigan_UnitedStates.BLS_UnemploymentRate.data|Allegan_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Allegan_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Allegan_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-09|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-10|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-11|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-12|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-13|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-14|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-15|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-16|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-17|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-18|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-19|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-20|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-21|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-22|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-23|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-24|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-25|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-26|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-27|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-28|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-02-29|60664.0|0|1838.0|0|2.940705897411283|0|62502.0|0
0|2020-03-01|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-02|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-03|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-04|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-05|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-06|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-07|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-08|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-09|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-10|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-11|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-12|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-13|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-14|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-15|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-16|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-17|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-18|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-19|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-20|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-21|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-22|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-23|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-24|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-25|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-26|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-27|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-28|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-29|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-30|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-03-31|59682.5|0|1940.5|0|3.1489865796861563|0|61623.0|0
0|2020-04-01|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-02|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-03|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-04|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-05|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-06|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-07|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-08|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-09|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-10|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-11|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-12|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-13|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-14|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-15|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-16|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-17|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-18|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-19|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-20|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-21|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-22|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-23|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-24|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-25|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-26|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-27|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-28|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-29|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-04-30|45750.5|0|12930.5|0|22.035241389887698|0|58681.0|0
0|2020-05-01|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-02|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-03|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-04|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-05|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-06|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-07|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-08|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-09|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-10|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-11|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-12|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-13|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-14|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-15|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-16|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-17|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-18|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-19|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-20|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-21|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-22|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-23|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-24|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-25|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-26|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-27|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-28|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-29|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-30|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-05-31|53221.0|0|10250.0|0|16.14910746640198|0|63471.0|0
0|2020-06-01|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-02|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-03|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-04|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-05|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-06|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-07|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-08|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-09|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-10|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-11|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-12|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-13|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-14|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-15|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-16|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-17|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-18|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-19|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-20|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-21|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-22|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-23|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-24|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-25|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-26|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-27|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-28|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-29|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-06-30|58795.0|0|6103.0|0|9.403987796234091|0|64898.0|0
0|2020-07-01|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-02|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-03|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-04|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-05|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-06|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-07|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-08|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-09|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-10|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-11|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-12|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-13|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-14|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-15|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-16|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-17|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-18|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-19|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-20|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-21|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-22|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-23|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-24|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-25|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-26|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-27|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-28|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-29|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-30|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-07-31|58648.0|0|4078.0|0|6.501291330548736|0|62726.0|0
0|2020-08-01|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-02|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-03|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-04|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-05|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-06|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-07|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-08|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-09|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-10|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-11|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-12|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-13|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-14|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-15|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-16|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-17|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-18|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-19|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-20|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-21|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-22|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-23|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-24|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-25|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-26|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-27|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-28|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-29|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-30|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-08-31|59645.0|0|3222.0|0|5.1251053812015845|0|62867.0|0
0|2020-09-01|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-02|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-03|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-04|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-05|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-06|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-07|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-08|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-09|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-10|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-11|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-12|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-13|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-14|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-15|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-16|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-17|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-18|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-19|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-20|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-21|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-22|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-23|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-24|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-25|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-26|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-27|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-28|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-29|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-09-30|58719.0|0|2971.0|0|4.8160155616793645|0|61690.0|0
0|2020-10-01|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-02|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-03|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-04|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-05|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-06|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-07|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-08|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-09|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-10|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-11|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-12|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-13|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-14|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-15|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-16|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-17|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-18|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-19|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-20|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-21|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-22|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-23|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-24|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-25|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-26|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-27|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-28|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-29|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-30|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-10-31|58871.0|0|2712.0|0|4.403812740529042|0|61583.0|0
0|2020-11-01|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-02|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-03|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-04|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-05|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-06|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-07|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-08|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-09|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-10|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-11|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-12|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-13|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-14|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-15|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-16|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-17|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-18|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-19|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-20|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-21|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-22|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-23|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-24|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-25|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-26|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-27|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
0|2020-11-28|58958.0|0|2978.0|0|4.8081890984241795|0|61936.0|0
