|dates|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Summers_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.data|Summers_WestVirginia_UnitedStates.NYT_ConfirmedDeaths.missing|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Summers_WestVirginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
