|dates|Washington_Oregon_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Washington_Oregon_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Washington_Oregon_UnitedStates.Male_Total_Population.data|Washington_Oregon_UnitedStates.Male_Total_Population.missing|Washington_Oregon_UnitedStates.Female_Total_Population.data|Washington_Oregon_UnitedStates.Female_Total_Population.missing|Washington_Oregon_UnitedStates.MaleAndFemale_Under18_Population.data|Washington_Oregon_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-01-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-01-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-01-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-01-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-01-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-01-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-01-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-01-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-01-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-01-30|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-01-31|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-01|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-02|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-03|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-04|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-05|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-06|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-07|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-08|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-09|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-10|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-11|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-12|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-13|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-14|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-15|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-17|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-18|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-19|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-20|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-02-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-01|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-02|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-03|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-04|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-05|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-06|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-07|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-08|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-09|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-10|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-11|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-12|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-13|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-14|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-15|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-17|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-18|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-19|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-20|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-30|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-03-31|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-01|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-02|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-03|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-04|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-05|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-06|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-07|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-08|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-09|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-10|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-11|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-12|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-13|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-14|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-15|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-17|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-18|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-19|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-20|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-04-30|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-01|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-02|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-03|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-04|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-05|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-06|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-07|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-08|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-09|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-10|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-11|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-12|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-13|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-14|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-15|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-17|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-18|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-19|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-20|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-30|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-05-31|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-01|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-02|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-03|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-04|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-05|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-06|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-07|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-08|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-09|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-10|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-11|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-12|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-13|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-14|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-15|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-17|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-18|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-19|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-20|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-06-30|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-01|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-02|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-03|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-04|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-05|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-06|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-07|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-08|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-09|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-10|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-11|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-12|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-13|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-14|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-15|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-17|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-18|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-19|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-20|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-30|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-07-31|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-01|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-02|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-03|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-04|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-05|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-06|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-07|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-08|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-09|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-10|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-11|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-12|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-13|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-14|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-15|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-17|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-18|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-19|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-20|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-30|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-08-31|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-01|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-02|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-03|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-04|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-05|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-06|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-07|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-08|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-09|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-10|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-11|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-12|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-13|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-14|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-15|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-17|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-18|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-19|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-20|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-09-30|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-01|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-02|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-03|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-04|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-05|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-06|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-07|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-08|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-09|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-10|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-11|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-12|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-13|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-14|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-15|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-17|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-18|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-19|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-20|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-30|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-10-31|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-01|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-02|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-03|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-04|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-05|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-06|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-07|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-08|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-09|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-10|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-11|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-12|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-13|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-14|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-15|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-17|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-18|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-19|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-20|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-11-30|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-01|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-02|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-03|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-04|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-05|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-06|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-07|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-08|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-09|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-10|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-11|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-12|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-13|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-14|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-15|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-16|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-17|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-18|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-19|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-20|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-21|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-22|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-23|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-24|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-25|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-26|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-27|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-28|80268.0|0|295687.0|0|302008.0|0|136614.0|0
0|2020-12-29|80268.0|0|295687.0|0|302008.0|0|136614.0|0
