|dates|SanMateo_California_UnitedStates.AveragePrecipitationTotal.data|SanMateo_California_UnitedStates.AveragePrecipitationTotal.missing|SanMateo_California_UnitedStates.AveragePrecipitation.data|SanMateo_California_UnitedStates.AveragePrecipitation.missing|SanMateo_California_UnitedStates.AverageWindDirection.data|SanMateo_California_UnitedStates.AverageWindDirection.missing|SanMateo_California_UnitedStates.AverageWindSpeed.data|SanMateo_California_UnitedStates.AverageWindSpeed.missing
0|2020-02-20|0.0|0|0.0|0|164.16666666666666|0|3.3541666666666665|0
0|2020-02-21|0.0|0|0.0|0|174.16666666666666|0|4.291666666666667|0
0|2020-02-22|0.0|0|0.0|0|189.16666666666666|0|6.0|0
0|2020-02-23|0.0|0|0.0|0|120.41666666666667|0|4.625|0
0|2020-02-24|0.0|0|0.0|0|124.58333333333333|0|4.895833333333333|0
0|2020-02-25|0.0|0|0.0|0|48.125|0|4.25|0
0|2020-02-26|0.0|0|0.0|0|108.125|0|3.3125|0
0|2020-02-27|0.0|0|0.0|0|95.83333333333333|0|2.9791666666666665|0
0|2020-02-28|0.0|0|0.0|0|80.83333333333333|0|3.75|0
0|2020-02-29|0.0|0|0.0|0|175.41666666666666|0|10.375|0
0|2020-03-01|0.0|0|0.0|0|237.70833333333334|0|11.833333333333334|0
0|2020-03-02|0.0|0|0.0|0|296.875|0|12.5|0
0|2020-03-03|0.0|0|0.0|0|297.9166666666667|0|8.166666666666666|0
0|2020-03-04|0.0|0|0.0|0|187.29166666666666|0|4.645833333333333|0
0|2020-03-05|0.0|0|0.0|0|153.95833333333334|0|4.854166666666667|0
0|2020-03-06|0.0|0|0.0|0|195.20833333333334|0|6.958333333333333|0
0|2020-03-07|0.0|0|0.0|0|178.54166666666666|0|6.666666666666667|0
0|2020-03-08|0.0|0|0.0|0|144.375|0|5.770833333333333|0
0|2020-03-09|0.0|0|0.0|0|80.83333333333333|0|5.479166666666667|0
0|2020-03-10|0.0|0|0.0|0|67.91666666666667|0|4.4375|0
0|2020-03-11|0.0|0|0.0|0|164.375|0|6.479166666666667|0
0|2020-03-12|0.0|0|0.0|0|272.2916666666667|0|7.645833333333333|0
0|2020-03-13|0.0|0|0.0|0|217.70833333333334|0|10.125|0
0|2020-03-14|0.0|0|0.0|0|178.125|0|7.958333333333333|0
0|2020-03-15|0.0|0|0.0|0|170.97222222222226|0|8.229166666666666|0
0|2020-03-16|0.0|0|0.0|0|170.83333333333334|0|9.895833333333334|0
0|2020-03-17|0.0|0|0.0|0|93.75|0|6.3125|0
0|2020-03-18|0.0|0|0.0|0|140.83333333333334|0|5.541666666666667|0
0|2020-03-19|0.0|0|0.0|0|123.125|0|5.708333333333333|0
0|2020-03-20|0.0|0|0.0|0|142.70833333333334|0|5.416666666666667|0
0|2020-03-21|0.0|0|0.0|0|165.90277777777777|0|3.7986111111111107|0
0|2020-03-22|0.0|0|0.0|0|141.45833333333334|0|4.333333333333333|0
0|2020-03-23|0.0|0|0.0|0|117.70833333333333|0|6.104166666666667|0
0|2020-03-24|0.0|0|0.0|0|202.70833333333334|0|7.833333333333333|0
0|2020-03-25|0.0|0|0.0|0|212.5|0|7.833333333333333|0
0|2020-03-26|0.0|0|0.0|0|187.70833333333334|0|7.729166666666667|0
0|2020-03-27|0.0|0|0.0|0|203.33333333333334|0|9.416666666666666|0
0|2020-03-28|0.0|0|0.0|0|74.375|0|4.333333333333333|0
0|2020-03-29|0.0|0|0.0|0|225.625|0|7.979166666666667|0
0|2020-03-30|0.0|0|0.0|0|247.5|0|8.416666666666666|0
0|2020-03-31|0.0|0|0.0|0|271.6666666666667|0|11.104166666666666|0
0|2020-04-01|0.0|0|0.0|0|299.1666666666667|0|13.9375|0
0|2020-04-02|0.0|0|0.0|0|265.625|0|10.895833333333334|0
0|2020-04-03|0.0|0|0.0|0|235.625|0|10.395833333333334|0
0|2020-04-04|0.0|0|0.0|0|176.45833333333334|0|8.1875|0
0|2020-04-05|0.0|0|0.0|0|124.58333333333333|0|5.4375|0
0|2020-04-06|0.0|0|0.0|0|91.25|0|3.8958333333333335|0
0|2020-04-07|0.0|0|0.0|0|219.58333333333334|0|8.145833333333334|0
0|2020-04-08|0.0|0|0.0|0|209.79166666666666|0|8.833333333333334|0
0|2020-04-09|0.0|0|0.0|0|170.0|0|6.9375|0
0|2020-04-10|0.0|0|0.0|0|268.125|0|8.416666666666666|0
0|2020-04-11|0.0|0|0.0|0|315.4166666666667|0|8.0|0
0|2020-04-12|0.0|0|0.0|0|174.79166666666666|0|6.5625|0
0|2020-04-13|0.0|0|0.0|0|147.91666666666666|0|7.520833333333333|0
0|2020-04-14|0.0|0|0.0|0|247.08333333333334|0|7.791666666666667|0
0|2020-04-15|0.0|0|0.0|0|246.04166666666666|0|9.520833333333334|0
0|2020-04-16|0.0|0|0.0|0|189.79166666666666|0|9.166666666666666|0
0|2020-04-17|0.0|0|0.0|0|176.66666666666666|0|8.291666666666666|0
0|2020-04-18|0.0|0|0.0|0|223.47222222222226|0|7.8055555555555545|0
0|2020-04-19|0.0|0|0.0|0|257.7083333333333|0|8.520833333333334|0
0|2020-04-20|0.0|0|0.0|0|260.8333333333333|0|9.791666666666666|0
0|2020-04-21|0.0|0|0.0|0|267.0833333333333|0|8.979166666666666|0
0|2020-04-22|0.0|0|0.0|0|228.54166666666666|0|10.708333333333334|0
0|2020-04-23|0.0|0|0.0|0|260.625|0|12.833333333333334|0
0|2020-04-24|0.0|0|0.0|0|299.7916666666667|0|11.1875|0
0|2020-04-25|0.0|0|0.0|0|244.16666666666666|0|10.354166666666666|0
0|2020-04-26|0.0|0|0.0|0|291.0416666666667|0|10.291666666666666|0
0|2020-04-27|0.0|0|0.0|0|222.29166666666666|0|11.666666666666666|0
0|2020-04-28|0.0|0|0.0|0|288.5416666666667|0|10.0625|0
0|2020-04-29|0.0|0|0.0|0|240.83333333333334|0|9.645833333333334|0
0|2020-04-30|0.0|0|0.0|0|254.16666666666666|0|12.645833333333334|0
0|2020-05-01|0.0|0|0.0|0|266.6666666666667|0|13.0625|0
0|2020-05-02|0.0|0|0.0|0|267.9166666666667|0|11.895833333333334|0
0|2020-05-03|0.0|0|0.0|0|290.625|0|11.895833333333334|0
0|2020-05-04|0.0|0|0.0|0|273.3333333333333|0|10.916666666666666|0
0|2020-05-05|0.0|0|0.0|0|247.29166666666666|0|15.375|0
0|2020-05-06|0.0|0|0.0|0|287.0833333333333|0|14.291666666666666|0
0|2020-05-07|0.0|0|0.0|0|302.9166666666667|0|12.354166666666666|0
0|2020-05-08|0.0|0|0.0|0|308.75|0|9.3125|0
0|2020-05-09|0.0|0|0.0|0|318.125|0|11.645833333333334|0
0|2020-05-10|0.0|0|0.0|0|291.0416666666667|0|14.395833333333334|0
0|2020-05-11|0.0|0|0.0|0|221.45833333333334|0|13.0|0
0|2020-05-12|0.0|0|0.0|0|219.2361111111111|0|11.854166666666666|0
0|2020-05-13|0.0|0|0.0|0|207.29166666666666|0|11.270833333333334|0
0|2020-05-14|0.0|0|0.0|0|200.41666666666666|0|10.270833333333334|0
0|2020-05-15|0.0|0|0.0|0|292.9166666666667|0|13.229166666666666|0
0|2020-05-16|0.0|0|0.0|0|259.1666666666667|0|13.708333333333334|0
0|2020-05-17|0.0|0|0.0|0|264.5833333333333|0|15.465277777777777|0
0|2020-05-18|0.0|0|0.0|0|237.29166666666666|0|14.729166666666666|0
0|2020-05-19|0.0|0|0.0|0|252.08333333333334|0|13.229166666666666|0
0|2020-05-20|0.0|0|0.0|0|260.0|0|10.916666666666666|0
0|2020-05-21|0.0|0|0.0|0|274.1666666666667|0|11.958333333333334|0
0|2020-05-22|0.0|0|0.0|0|269.7916666666667|0|14.145833333333334|0
0|2020-05-23|0.0|0|0.0|0|292.0833333333333|0|13.020833333333334|0
0|2020-05-24|0.0|0|0.0|0|270.0|0|12.666666666666666|0
0|2020-05-25|0.0|0|0.0|0|290.2083333333333|0|11.479166666666666|0
0|2020-05-26|0.0|0|0.0|0|289.5833333333333|0|13.25|0
0|2020-05-27|0.0|0|0.0|0|310.0|0|15.166666666666666|0
0|2020-05-28|0.0|0|0.0|0|293.125|0|14.645833333333334|0
0|2020-05-29|0.0|0|0.0|0|184.375|0|13.020833333333334|0
0|2020-05-30|0.0|0|0.0|0|97.91666666666667|0|10.604166666666666|0
0|2020-05-31|0.0|0|0.0|0|263.75|0|10.770833333333334|0
0|2020-06-01|0.0|0|0.0|0|296.4583333333333|0|14.041666666666666|0
0|2020-06-02|0.0|0|0.0|0|292.5|0|12.458333333333334|0
0|2020-06-03|0.0|0|0.0|0|290.4166666666667|0|12.333333333333334|0
0|2020-06-04|0.0|0|0.0|0|288.125|0|12.770833333333334|0
0|2020-06-05|0.0|0|0.0|0|303.75|0|14.708333333333334|0
0|2020-06-06|0.0|0|0.0|0|307.2916666666667|0|16.3125|0
0|2020-06-07|0.0|0|0.0|0|303.3333333333333|0|17.3125|0
0|2020-06-08|0.0|0|0.0|0|309.1666666666667|0|15.1875|0
0|2020-06-09|0.0|0|0.0|0|277.2916666666667|0|11.333333333333334|0
0|2020-06-10|0.0|0|0.0|0|288.9583333333333|0|10.791666666666666|0
0|2020-06-11|0.0|0|0.0|0|261.6666666666667|0|14.041666666666666|0
0|2020-06-12|0.0|0|0.0|0|286.4583333333333|0|16.01388888888889|0
0|2020-06-13|0.0|0|0.0|0|303.125|0|14.375|0
0|2020-06-14|0.0|0|0.0|0|310.0|0|13.0|0
0|2020-06-15|0.0|0|0.0|0|285.4166666666667|0|12.666666666666666|0
0|2020-06-16|0.0|0|0.0|0|296.4583333333333|0|16.0|0
0|2020-06-17|0.0|0|0.0|0|301.25|0|13.416666666666666|0
0|2020-06-18|0.0|0|0.0|0|271.875|0|11.833333333333334|0
0|2020-06-19|0.0|0|0.0|0|274.7916666666667|0|12.416666666666666|0
0|2020-06-20|0.0|0|0.0|0|291.6666666666667|0|14.104166666666666|0
0|2020-06-21|0.0|0|0.0|0|299.1666666666667|0|16.083333333333332|0
0|2020-06-22|0.0|0|0.0|0|250.625|0|15.25|0
0|2020-06-23|0.0|0|0.0|0|289.7916666666667|0|13.854166666666666|0
0|2020-06-24|0.0|0|0.0|0|308.3333333333333|0|11.958333333333334|0
0|2020-06-25|0.0|0|0.0|0|293.3333333333333|0|13.395833333333334|0
0|2020-06-26|0.0|0|0.0|0|223.125|0|10.791666666666666|0
0|2020-06-27|0.0|0|0.0|0|270.0|0|12.0625|0
0|2020-06-28|0.0|0|0.0|0|279.375|0|14.125|0
0|2020-06-29|0.0|0|0.0|0|265.4166666666667|0|14.9375|0
0|2020-06-30|0.0|0|0.0|0|308.3333333333333|0|16.791666666666668|0
0|2020-07-01|0.0|0|0.0|0|278.9583333333333|0|14.1875|0
0|2020-07-02|0.0|0|0.0|0|296.6666666666667|0|12.875|0
0|2020-07-03|0.0|0|0.0|0|275.4166666666667|0|13.5|0
0|2020-07-04|0.0|0|0.0|0|316.25|0|12.791666666666666|0
0|2020-07-05|0.0|0|0.0|0|307.7083333333333|0|12.645833333333334|0
0|2020-07-06|0.0|0|0.0|0|251.66666666666666|0|15.041666666666666|0
0|2020-07-07|0.0|0|0.0|0|264.375|0|15.979166666666666|0
0|2020-07-08|0.0|0|0.0|0|278.5416666666667|0|15.416666666666666|0
0|2020-07-09|0.0|0|0.0|0|274.375|0|13.854166666666666|0
0|2020-07-10|0.0|0|0.0|0|311.25|0|12.104166666666666|0
0|2020-07-11|0.0|0|0.0|0|328.9583333333333|0|12.4375|0
0|2020-07-12|0.0|0|0.0|0|307.5|0|15.458333333333334|0
0|2020-07-13|0.0|0|0.0|0|313.9583333333333|0|15.354166666666666|0
0|2020-07-14|0.0|0|0.0|0|305.2083333333333|0|12.520833333333334|0
0|2020-07-15|0.0|0|0.0|0|281.4583333333333|0|11.229166666666666|0
0|2020-07-16|0.0|0|0.0|0|293.5416666666667|0|13.229166666666666|0
0|2020-07-17|0.0|0|0.0|0|296.6666666666667|0|13.875|0
0|2020-07-18|0.0|0|0.0|0|318.3333333333333|0|14.229166666666666|0
0|2020-07-19|0.0|0|0.0|0|332.5|0|14.979166666666666|0
0|2020-07-20|0.0|0|0.0|0|316.0416666666667|0|15.5625|0
0|2020-07-21|0.0|0|0.0|0|294.5833333333333|0|14.104166666666666|0
0|2020-07-22|0.0|0|0.0|0|217.08333333333334|0|12.833333333333334|0
0|2020-07-23|0.0|0|0.0|0|182.08333333333334|0|10.1875|0
0|2020-07-24|0.0|0|0.0|0|305.8333333333333|0|13.8125|0
0|2020-07-25|0.0|0|0.0|0|304.7916666666667|0|12.145833333333334|0
0|2020-07-26|0.0|0|0.0|0|337.7083333333333|0|14.291666666666666|0
0|2020-07-27|0.0|0|0.0|0|288.125|0|12.979166666666666|0
0|2020-07-28|0.0|0|0.0|0|266.0416666666667|0|12.020833333333334|0
0|2020-07-29|0.0|0|0.0|0|282.0833333333333|0|12.0625|0
0|2020-07-30|0.0|0|0.0|0|296.0416666666667|0|10.916666666666666|0
0|2020-07-31|0.0|0|0.0|0|287.9166666666667|0|12.125|0
0|2020-08-01|0.0|0|0.0|0|282.9166666666667|0|12.5|0
0|2020-08-02|0.0|0|0.0|0|309.7916666666667|0|12.333333333333334|0
0|2020-08-03|0.0|0|0.0|0|279.375|0|12.229166666666666|0
0|2020-08-04|0.0|0|0.0|0|299.5833333333333|0|14.229166666666666|0
0|2020-08-05|0.0|0|0.0|0|271.4583333333333|0|14.104166666666666|0
0|2020-08-06|0.0|0|0.0|0|257.5|0|12.25|0
0|2020-08-07|0.0|0|0.0|0|282.7083333333333|0|12.625|0
0|2020-08-08|0.0|0|0.0|0|288.3333333333333|0|12.4375|0
0|2020-08-09|0.0|0|0.0|0|320.8333333333333|0|13.0|0
0|2020-08-10|0.0|0|0.0|0|322.9166666666667|0|14.020833333333334|0
0|2020-08-11|0.0|0|0.0|0|336.6666666666667|0|16.3125|0
0|2020-08-12|0.0|0|0.0|0|286.0416666666667|0|13.3125|0
0|2020-08-13|0.0|0|0.0|0|255.0|0|12.1875|0
0|2020-08-14|0.0|0|0.0|0|304.1666666666667|0|11.375|0
0|2020-08-15|0.0|0|0.0|0|285.4166666666667|0|10.75|0
0|2020-08-16|0.0|0|0.0|0|307.5|0|13.791666666666666|0
0|2020-08-17|0.0|0|0.0|0|332.5|0|13.645833333333334|0
0|2020-08-18|0.0|0|0.0|0|280.625|0|12.1875|0
0|2020-08-19|0.0|0|0.0|0|311.6666666666667|0|15.104166666666666|0
0|2020-08-20|0.0|0|0.0|0|292.7083333333333|0|14.75|0
0|2020-08-21|0.0|0|0.0|0|253.75|0|13.729166666666666|0
0|2020-08-22|0.0|0|0.0|0|290.8333333333333|0|12.625|0
0|2020-08-23|0.0|0|0.0|0|308.125|0|8.916666666666666|0
0|2020-08-24|0.0|0|0.0|0|301.875|0|11.083333333333334|0
0|2020-08-25|0.0|0|0.0|0|340.0|0|13.375|0
0|2020-08-26|0.0|0|0.0|0|342.9166666666667|0|14.8125|0
0|2020-08-27|0.0|0|0.0|0|275.2083333333333|0|11.729166666666666|0
0|2020-08-28|0.0|0|0.0|0|295.8333333333333|0|11.8125|0
0|2020-08-29|0.0|0|0.0|0|290.625|0|12.4375|0
0|2020-08-30|0.0|0|0.0|0|323.9583333333333|0|12.208333333333334|0
0|2020-08-31|0.0|0|0.0|0|336.875|0|9.916666666666666|0
0|2020-09-01|0.0|0|0.0|0|282.2916666666667|0|10.9375|0
0|2020-09-02|0.0|0|0.0|0|277.0833333333333|0|11.458333333333334|0
0|2020-09-03|0.0|0|0.0|0|286.6666666666667|0|12.791666666666666|0
0|2020-09-04|0.0|0|0.0|0|308.125|0|10.125|0
0|2020-09-05|0.0|0|0.0|0|239.79166666666666|0|7.395833333333333|0
0|2020-09-06|0.0|0|0.0|0|103.6875|0|5.041666666666667|0
0|2020-09-07|0.0|0|0.0|0|187.5|0|9.041666666666666|0
0|2020-09-08|0.0|0|0.0|0|333.125|0|10.125|0
0|2020-09-09|0.0|0|0.0|0|234.58333333333334|0|6.208333333333333|0
0|2020-09-10|0.0|0|0.0|0|293.75|0|4.0|0
0|2020-09-11|0.0|0|0.0|0|238.95833333333334|0|5.541666666666667|0
0|2020-09-12|0.0|0|0.0|0|258.5416666666667|0|7.770833333333333|0
0|2020-09-13|0.0|0|0.0|0|321.6666666666667|0|7.583333333333333|0
0|2020-09-14|0.0|0|0.0|0|268.125|0|8.645833333333334|0
0|2020-09-15|0.0|0|0.0|0|278.3333333333333|0|10.9375|0
0|2020-09-16|0.0|0|0.0|0|232.29166666666666|0|11.75|0
0|2020-09-17|0.0|0|0.0|0|269.375|0|11.854166666666666|0
0|2020-09-18|0.0|0|0.0|0|314.5833333333333|0|11.4375|0
0|2020-09-19|0.0|0|0.0|0|297.9166666666667|0|10.854166666666666|0
0|2020-09-20|0.0|0|0.0|0|254.58333333333334|0|8.791666666666666|0
0|2020-09-21|0.0|0|0.0|0|281.25|0|12.333333333333334|0
0|2020-09-22|0.0|0|0.0|0|284.5833333333333|0|12.208333333333334|0
0|2020-09-23|0.0|0|0.0|0|281.25|0|12.0|0
0|2020-09-24|0.0|0|0.0|0|268.75|0|12.5625|0
0|2020-09-25|0.0|0|0.0|0|255.83333333333334|0|11.4375|0
0|2020-09-26|0.0|0|0.0|0|300.4166666666667|0|11.729166666666666|0
0|2020-09-27|0.0|0|0.0|0|286.0416666666667|0|9.666666666666666|0
0|2020-09-28|0.0|0|0.0|0|316.4583333333333|0|9.416666666666666|0
0|2020-09-29|0.0|0|0.0|0|237.29166666666666|0|6.583333333333333|0
0|2020-09-30|0.0|0|0.0|0|134.58333333333334|0|3.75|0
0|2020-10-01|0.0|0|0.0|0|265.625|0|5.645833333333333|0
0|2020-10-02|0.0|0|0.0|0|141.25|0|6.979166666666667|0
0|2020-10-03|0.0|0|0.0|0|145.20833333333334|0|7.354166666666667|0
0|2020-10-04|0.0|0|0.0|0|315.4166666666667|0|8.604166666666666|0
0|2020-10-05|0.0|0|0.0|0|244.79166666666666|0|7.104166666666667|0
0|2020-10-06|0.0|0|0.0|0|276.0416666666667|0|6.8125|0
0|2020-10-07|0.0|0|0.0|0|315.625|0|7.416666666666667|0
0|2020-10-08|0.0|0|0.0|0|284.1666666666667|0|9.75|0
0|2020-10-09|0.0|0|0.0|0|243.54166666666666|0|9.083333333333334|0
0|2020-10-10|0.0|0|0.0|0|281.875|0|9.916666666666666|0
0|2020-10-11|0.0|0|0.0|0|282.2916666666667|0|7.666666666666667|0
0|2020-10-12|0.0|0|0.0|0|297.9166666666667|0|6.791666666666667|0
0|2020-10-13|0.0|0|0.0|0|277.7083333333333|0|7.666666666666667|0
0|2020-10-14|0.0|0|0.0|0|325.0|0|9.770833333333334|0
0|2020-10-15|0.0|0|0.0|0|216.875|0|5.916666666666667|0
0|2020-10-16|0.0|0|0.0|0|199.16666666666666|0|6.479166666666667|0
0|2020-10-17|0.0|0|0.0|0|159.58333333333334|0|6.5|0
0|2020-10-18|0.0|0|0.0|0|293.5416666666667|0|8.354166666666666|0
0|2020-10-19|0.0|0|0.0|0|225.83333333333334|0|6.5625|0
0|2020-10-20|0.0|0|0.0|0|269.7916666666667|0|7.104166666666667|0
0|2020-10-21|0.0|0|0.0|0|268.75|0|7.229166666666667|0
0|2020-10-22|0.0|0|0.0|0|280.0|0|8.979166666666666|0
0|2020-10-23|0.0|0|0.0|0|287.7083333333333|0|11.541666666666666|0
0|2020-10-24|0.0|0|0.0|0|268.75|0|8.583333333333334|0
0|2020-10-25|0.0|0|0.0|0|278.5416666666667|0|6.145833333333333|0
0|2020-10-26|0.0|0|0.0|0|226.25|0|5.875|0
0|2020-10-27|0.0|0|0.0|0|186.45833333333334|0|5.291666666666667|0
0|2020-10-28|0.0|0|0.0|0|142.91666666666666|0|3.7083333333333335|0
0|2020-10-29|0.0|0|0.0|0|336.25|0|7.333333333333333|0
0|2020-10-30|0.0|0|0.0|0|329.1666666666667|0|6.520833333333333|0
0|2020-10-31|0.0|0|0.0|0|155.0|0|4.6875|0
0|2020-11-01|0.0|0|0.0|0|50.208333333333336|0|1.5069444444444444|0
0|2020-11-02|0.0|0|0.0|0|76.04166666666667|0|3.4375|0
0|2020-11-03|0.0|0|0.0|0|140.41666666666666|0|6.8125|0
0|2020-11-04|0.0|0|0.0|0|253.125|0|6.145833333333333|0
0|2020-11-05|0.0|0|0.0|0|276.25|0|6.020833333333333|0
0|2020-11-06|0.0|0|0.0|0|302.0833333333333|0|12.416666666666666|0
0|2020-11-07|0.0|0|0.0|0|242.70833333333334|0|10.041666666666666|0
0|2020-11-08|0.0|0|0.0|0|280.0|0|12.0|0
0|2020-11-09|0.0|0|0.0|0|221.04166666666666|0|8.104166666666666|0
0|2020-11-10|0.0|0|0.0|0|239.16666666666666|0|7.104166666666667|0
0|2020-11-11|0.0|0|0.0|0|240.0|0|5.625|0
0|2020-11-12|0.0|0|0.0|0|243.54166666666666|0|6.4375|0
0|2020-11-13|0.0|0|0.0|0|145.0|0|6.145833333333333|0
0|2020-11-14|0.0|0|0.0|0|57.916666666666664|0|3.9791666666666665|0
0|2020-11-15|0.0|0|0.0|0|55.833333333333336|0|1.4791666666666667|0
0|2020-11-16|0.0|0|0.0|0|72.91666666666667|0|2.5833333333333335|0
0|2020-11-17|0.0|0|0.0|0|97.70833333333333|0|8.208333333333334|0
0|2020-11-18|0.0|0|0.0|0|198.125|0|6.395833333333333|0
0|2020-11-19|0.0|0|0.0|0|252.08333333333334|0|5.666666666666667|0
0|2020-11-20|0.0|0|0.0|0|244.58333333333334|0|5.5|0
0|2020-11-21|0.0|0|0.0|0|154.58333333333334|0|3.8958333333333335|0
0|2020-11-22|0.0|0|0.0|0|97.08333333333333|0|4.375|0
0|2020-11-23|0.0|0|0.0|0|113.70833333333333|0|4.458333333333333|0
0|2020-11-24|0.0|0|0.0|0|127.08333333333333|0|4.104166666666667|0
0|2020-11-25|0.0|0|0.0|0|308.5416666666667|0|9.583333333333334|0
0|2020-11-26|0.0|0|0.0|0|228.54166666666666|0|8.145833333333334|0
0|2020-11-27|0.0|0|0.0|0|212.08333333333334|0|4.791666666666667|0
0|2020-11-28|0.0|0|0.0|0|226.04166666666666|0|5.291666666666667|0
0|2020-11-29|0.0|0|0.0|0|236.875|0|6.270833333333333|0
0|2020-11-30|0.0|0|0.0|0|55.0|0|2.75|0
0|2020-12-01|0.0|0|0.0|0|15.0|0|2.5625|0
0|2020-12-02|0.0|0|0.0|0|55.625|0|3.5416666666666665|0
0|2020-12-03|0.0|0|0.0|0|0.0|0|1.7291666666666667|0
0|2020-12-04|0.0|0|0.0|0|102.5|0|1.8958333333333333|0
0|2020-12-05|0.0|0|0.0|0|123.125|0|2.7708333333333335|0
0|2020-12-06|0.0|0|0.0|0|64.58333333333333|0|2.125|0
0|2020-12-07|0.0|0|0.0|0|8.333333333333334|0|2.9166666666666665|0
0|2020-12-08|0.0|0|0.0|0|150.625|0|3.2708333333333335|0
0|2020-12-09|0.0|0|0.0|0|106.25|0|2.375|0
0|2020-12-10|0.0|0|0.0|0|202.70833333333334|0|6.854166666666667|0
0|2020-12-11|0.0|0|0.0|0|134.79166666666666|0|7.6875|0
0|2020-12-12|0.0|0|0.0|0|107.29166666666667|0|7.229166666666667|0
0|2020-12-13|0.0|0|0.0|0|170.41666666666666|0|8.104166666666666|0
0|2020-12-14|0.0|0|0.0|0|256.4583333333333|0|7.270833333333333|0
