|dates|Sully_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sully_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sully_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.data|Sully_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|Sully_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sully_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sully_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sully_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
