|dates|Duval_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Duval_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Duval_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Duval_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Duval_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Duval_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Duval_Florida_UnitedStates.TotalPopulation.data|Duval_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|957755.0|0
