|dates|Laurens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Laurens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Laurens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Laurens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Laurens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Laurens_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Laurens_Georgia_UnitedStates.TotalPopulation.data|Laurens_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|47546.0|0
