|dates|ElPaso_Colorado_UnitedStates.BLS_EmployedPopulation.data|ElPaso_Colorado_UnitedStates.BLS_EmployedPopulation.missing|ElPaso_Colorado_UnitedStates.BLS_UnemployedPopulation.data|ElPaso_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|ElPaso_Colorado_UnitedStates.BLS_UnemploymentRate.data|ElPaso_Colorado_UnitedStates.BLS_UnemploymentRate.missing|ElPaso_Colorado_UnitedStates.BLS_LaborForcePopulation.data|ElPaso_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-02|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-03|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-04|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-05|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-06|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-07|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-08|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-09|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-10|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-11|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-12|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-13|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-14|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-15|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-16|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-17|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-18|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-19|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-20|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-21|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-22|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-23|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-24|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-25|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-26|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-27|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-28|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-29|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-30|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-01-31|332249.5|0|11328.0|0|3.297072712852268|0|343577.5|0
0|2020-02-01|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-02|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-03|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-04|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-05|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-06|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-07|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-08|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-09|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-10|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-11|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-12|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-13|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-14|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-15|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-16|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-17|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-18|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-19|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-20|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-21|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-22|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-23|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-24|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-25|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-26|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-27|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-28|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-02-29|334834.0|0|11716.5|0|3.3808925394711595|0|346550.5|0
0|2020-03-01|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-02|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-03|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-04|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-05|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-06|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-07|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-08|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-09|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-10|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-11|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-12|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-13|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-14|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-15|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-16|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-17|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-18|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
0|2020-03-19|321195.5|0|20438.5|0|5.982571992249015|0|341634.0|0
