|dates|Manistee_Michigan_UnitedStates.AveragePrecipitationTotal.data|Manistee_Michigan_UnitedStates.AveragePrecipitationTotal.missing|Manistee_Michigan_UnitedStates.AveragePrecipitation.data|Manistee_Michigan_UnitedStates.AveragePrecipitation.missing|Manistee_Michigan_UnitedStates.AverageWindDirection.data|Manistee_Michigan_UnitedStates.AverageWindDirection.missing|Manistee_Michigan_UnitedStates.AverageWindSpeed.data|Manistee_Michigan_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|179.58333333333334|0|9.25|0
0|2020-01-02|0.0|0|0.0|0|204.79166666666666|0|11.729166666666666|0
0|2020-01-03|0.0|0|0.0|0|183.75|0|5.708333333333333|0
0|2020-01-04|6.944444444444444e-05|0|0.0002777777777777778|0|265.3075396825397|0|8.561507936507937|0
0|2020-01-05|0.0|0|0.0008531746031746032|0|204.80555555555557|0|11.874603174603175|0
0|2020-01-06|0.00125|0|0.0|0|265.625|0|13.486111111111109|0
0|2020-01-07|0.0|0|0.0|0|230.625|0|12.28125|0
0|2020-01-08|0.0|0|0.0|0|236.25|0|10.597222222222223|0
0|2020-01-09|0.0|0|0.00125|0|140.20833333333334|0|12.791666666666666|0
0|2020-01-10|0.000625|0|0.0010416666666666667|0|151.73611111111111|0|6.510416666666668|0
0|2020-01-11|0.004583333333333333|0|0.0072916666666666685|0|63.581349206349195|0|12.25873015873016|0
0|2020-01-12|0.00020833333333333335|0|0.0|0|73.54166666666667|0|5.9375|0
0|2020-01-13|0.000625|0|0.0009375|0|112.39583333333333|0|5.770833333333333|0
0|2020-01-14|0.0|0|0.0|0|180.02777777777774|0|9.061111111111112|0
0|2020-01-15|0.0|0|0.0|0|153.33333333333334|0|4.097222222222222|0
0|2020-01-16|0.0|0|0.0|0|300.15277777777777|0|13.458333333333334|0
0|2020-01-17|0.0|0|0.0|0|108.89583333333333|0|8.280555555555557|0
0|2020-01-18|0.00020833333333333335|0|0.00487202380952381|0|178.04910714285714|0|16.860019841269843|0
0|2020-01-19|0.001875|0|0.0|0|153.02083333333334|0|12.510416666666666|0
0|2020-01-20|0.0|0|0.0|0|171.04166666666666|0|4.8125|0
0|2020-01-21|0.0|0|0.0|0|165.9722222222222|0|8.277777777777777|0
0|2020-01-22|0.0|0|0.0|0|183.75|0|11.0|0
0|2020-01-23|0.00010416666666666667|0|0.0030069444444444453|0|101.46527777777779|0|6.273611111111111|0
0|2020-01-24|0.005416666666666667|0|0.006527777777777778|0|84.89583333333334|0|8.159722222222223|0
0|2020-01-25|0.002638888888888889|0|0.0009375|0|100.02083333333333|0|2.877083333333333|0
0|2020-01-26|0.00020833333333333335|0|0.0004166666666666667|0|302.95138888888886|0|9.401388888888887|0
0|2020-01-27|8.333333333333333e-05|0|0.00010416666666666667|0|313.2256944444444|0|6.237847222222222|0
0|2020-01-28|0.0004166666666666667|0|0.0017865410052910055|0|139.9389880952381|0|3.75530753968254|0
0|2020-01-29|0.000625|0|0.0|0|38.958333333333336|0|1.5625|0
0|2020-01-30|0.0|0|0.0|0|98.54166666666667|0|2.2291666666666665|0
0|2020-01-31|0.0|0|0.0|0|91.25|0|3.767361111111111|0
0|2020-02-01|0.0|0|0.0008333333333333334|0|231.45833333333334|0|9.3125|0
0|2020-02-02|0.0008333333333333334|0|0.0|0|223.26388888888889|0|10.270833333333334|0
0|2020-02-03|0.0|0|0.0|0|74.31818181818181|0|3.4621212121212124|0
0|2020-02-04|0.0|0|0.0|0|184.86111111111111|0|8.652777777777777|0
0|2020-02-05|0.0|0|0.0|0|57.083333333333336|0|2.25|0
0|2020-02-06|0.0|0|0.0|0|95.41666666666667|0|1.9583333333333333|0
0|2020-02-07|0.0|0|0.0004166666666666667|0|131.74603174603175|0|5.111111111111111|0
0|2020-02-08|0.0004166666666666667|0|0.0|0|99.0625|0|3.9791666666666665|0
0|2020-02-09|0.0|0|0.0013194444444444443|0|129.11805555555554|0|7.034027777777777|0
0|2020-02-10|0.0016666666666666668|0|0.0025|0|131.35416666666666|0|4.625|0
0|2020-02-11|0.00125|0|0.0|0|226.1111111111111|0|11.069444444444443|0
0|2020-02-12|0.0|0|0.005625000000000001|0|197.7361111111111|0|9.509722222222221|0
0|2020-02-13|0.0014583333333333334|0|0.0|0|152.25248015873018|0|8.889980158730157|0
0|2020-02-14|0.0004166666666666667|0|0.0004166666666666667|0|191.59722222222226|0|7.847222222222221|0
0|2020-02-15|0.0|0|0.0|0|177.6875|0|10.558333333333334|0
0|2020-02-16|0.0|0|0.0|0|249.79166666666666|0|8.798611111111112|0
0|2020-02-17|0.0|0|0.0|0|101.38888888888887|0|10.305555555555555|0
0|2020-02-18|0.0016666666666666668|0|0.0031249999999999997|0|247.25694444444446|0|15.71875|0
0|2020-02-19|0.0|0|0.0|0|298.61111111111114|0|12.680555555555557|0
0|2020-02-20|0.0|0|0.0|0|271.375|0|8.979166666666666|0
0|2020-02-21|0.0|0|0.0|0|232.91666666666666|0|14.145833333333334|0
0|2020-02-22|0.0|0|0.0|0|186.66666666666666|0|8.833333333333334|0
0|2020-02-23|0.0|0|0.0|0|166.25|0|8.791666666666666|0
0|2020-02-24|0.0|0|0.0|0|157.91666666666666|0|6.708333333333333|0
0|2020-02-25|0.0|0|0.0|0|54.583333333333336|0|9.270833333333334|0
0|2020-02-26|0.0|0|0.0|0|238.68055555555554|0|10.979166666666666|0
0|2020-02-27|0.0|0|0.0|0|309.65277777777777|0|16.416666666666668|0
0|2020-02-28|0.0|0|0.0|0|310.625|0|15.347222222222221|0
0|2020-02-29|0.0|0|0.0|0|242.08333333333334|0|9.5|0
0|2020-03-01|0.0|0|0.0|0|127.91666666666667|0|7.166666666666667|0
0|2020-03-02|0.0|0|0.0|0|196.875|0|7.291666666666667|0
0|2020-03-03|0.0|0|0.0|0|175.63888888888889|0|8.025694444444445|0
0|2020-03-04|0.0|0|0.0|0|231.25|0|9.8125|0
0|2020-03-05|0.0|0|0.0043055555555555555|0|153.75|0|8.07638888888889|0
0|2020-03-06|0.0|0|0.0|0|277.77777777777777|0|9.631944444444445|0
0|2020-03-07|0.0|0|0.0|0|123.54166666666667|0|7.229166666666667|0
0|2020-03-08|0.0|0|0.0|0|160.20833333333334|0|9.375|0
0|2020-03-09|0.0|0|0.04774305555555556|0|173.92361111111111|0|8.427083333333334|0
0|2020-03-10|0.059166666666666666|0|0.0018750000000000001|0|231.25|0|9.645833333333334|0
0|2020-03-11|0.00020833333333333335|0|0.0002708333333333334|0|120.43055555555554|0|3.8034722222222226|0
0|2020-03-12|0.0|0|0.006250000000000001|0|122.91666666666667|0|7.763888888888888|0
0|2020-03-13|0.0062499999999999995|0|0.0|0|273.75|0|19.916666666666668|0
0|2020-03-14|0.0|0|0.0|0|148.95833333333334|0|6.9375|0
0|2020-03-15|0.0|0|0.0|0|100.41666666666667|0|6.458333333333333|0
0|2020-03-16|0.0|0|0.0|0|153.54166666666666|0|7.291666666666667|0
0|2020-03-17|0.0|0|0.0|0|225.83333333333334|0|11.947916666666666|0
0|2020-03-18|0.0|0|0.00125|0|90.3125|0|6.277777777777779|0
0|2020-03-19|0.0|0|0.00951388888888889|0|114.30555555555554|0|7.791666666666667|0
0|2020-03-20|0.0|0|0.005847222222222223|0|289.875|0|13.922222222222222|0
0|2020-03-21|0.0004166666666666667|0|0.0|0|134.375|0|6.861111111111111|0
0|2020-03-22|0.0|0|0.0|0|96.25|0|6.666666666666667|0
0|2020-03-23|0.0|0|0.0|0|149.16666666666666|0|4.756944444444444|0
0|2020-03-24|0.0|0|0.0|0|91.875|0|3.2708333333333335|0
