|dates|Modoc_California_UnitedStates.BLS_EmployedPopulation.data|Modoc_California_UnitedStates.BLS_EmployedPopulation.missing|Modoc_California_UnitedStates.BLS_UnemployedPopulation.data|Modoc_California_UnitedStates.BLS_UnemployedPopulation.missing|Modoc_California_UnitedStates.BLS_UnemploymentRate.data|Modoc_California_UnitedStates.BLS_UnemploymentRate.missing|Modoc_California_UnitedStates.BLS_LaborForcePopulation.data|Modoc_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-05-04|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-05|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-06|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-07|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-08|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-09|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-10|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-11|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-12|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-13|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-14|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-15|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-16|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-17|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-18|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-19|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-20|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-21|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-22|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-23|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-24|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-25|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-26|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-27|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-28|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-29|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-30|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-05-31|2765.0|0|311.0|0|10.110533159947984|0|3076.0|0
0|2020-06-01|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-02|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-03|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-04|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-05|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-06|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-07|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-08|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-09|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-10|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-11|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-12|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-13|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-14|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-15|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-16|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-17|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-18|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-19|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-20|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-21|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-22|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-23|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-24|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-25|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-26|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-27|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-28|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-29|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-06-30|2943.0|0|279.0|0|8.659217877094973|0|3222.0|0
0|2020-07-01|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-02|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-03|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-04|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-05|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-06|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-07|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-08|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-09|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-10|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-11|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-12|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-13|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-14|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-15|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-16|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-17|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-18|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-19|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-20|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-21|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-22|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-23|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-24|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-25|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-26|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-27|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-28|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-29|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-30|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-07-31|2956.0|0|249.0|0|7.769110764430577|0|3205.0|0
0|2020-08-01|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-02|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-03|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-04|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-05|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-06|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-07|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-08|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-09|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-10|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-11|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-12|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-13|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-14|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-15|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-16|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-17|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-18|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-19|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-20|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-21|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-22|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-23|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-24|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-25|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-26|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-27|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-28|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-29|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-30|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-08-31|2979.0|0|214.0|0|6.702160977137488|0|3193.0|0
0|2020-09-01|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-02|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-03|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-04|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-05|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-06|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-07|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-08|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-09|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-10|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-11|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-12|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-13|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-14|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-15|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-16|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-17|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-18|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-19|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-20|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-21|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-22|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-23|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-24|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-25|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-26|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-27|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-28|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-29|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-09-30|3013.0|0|197.0|0|6.137071651090342|0|3210.0|0
0|2020-10-01|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-02|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-03|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-04|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-05|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-06|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-07|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-08|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-09|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-10|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-11|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-12|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-13|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-14|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-15|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-16|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-17|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-18|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-19|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-20|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-21|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-22|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-23|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-24|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-25|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-26|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-27|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-28|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-29|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-30|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-10-31|3123.0|0|195.0|0|5.877034358047016|0|3318.0|0
0|2020-11-01|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-02|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-03|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-04|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-05|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-06|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-07|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-08|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-09|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-10|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-11|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-12|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-13|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-14|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-15|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-16|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-17|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-18|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-19|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-20|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-21|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-22|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-23|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-24|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-25|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-26|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-27|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-28|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-29|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-11-30|2974.0|0|186.0|0|5.886075949367089|0|3160.0|0
0|2020-12-01|2854.0|0|260.0|0|8.349389852280027|0|3114.0|0
0|2020-12-02|2854.0|0|260.0|0|8.349389852280027|0|3114.0|0
0|2020-12-03|2854.0|0|260.0|0|8.349389852280027|0|3114.0|0
0|2020-12-04|2854.0|0|260.0|0|8.349389852280027|0|3114.0|0
0|2020-12-05|2854.0|0|260.0|0|8.349389852280027|0|3114.0|0
0|2020-12-06|2854.0|0|260.0|0|8.349389852280027|0|3114.0|0
0|2020-12-07|2854.0|0|260.0|0|8.349389852280027|0|3114.0|0
0|2020-12-08|2854.0|0|260.0|0|8.349389852280027|0|3114.0|0
0|2020-12-09|2854.0|0|260.0|0|8.349389852280027|0|3114.0|0
0|2020-12-10|2854.0|0|260.0|0|8.349389852280027|0|3114.0|0
0|2020-12-11|2854.0|0|260.0|0|8.349389852280027|0|3114.0|0
