|dates|Loudoun_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Loudoun_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Loudoun_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Loudoun_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Loudoun_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Loudoun_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Loudoun_Virginia_UnitedStates.TotalPopulation.data|Loudoun_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|413538.0|0
