|dates|Peoria_Illinois_UnitedStates.AveragePrecipitationTotal.data|Peoria_Illinois_UnitedStates.AveragePrecipitationTotal.missing|Peoria_Illinois_UnitedStates.AveragePrecipitation.data|Peoria_Illinois_UnitedStates.AveragePrecipitation.missing|Peoria_Illinois_UnitedStates.AverageWindDirection.data|Peoria_Illinois_UnitedStates.AverageWindDirection.missing|Peoria_Illinois_UnitedStates.AverageWindSpeed.data|Peoria_Illinois_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|189.16666666666666|0|11.75|0
0|2020-01-02|0.0|0|0.0|0|177.70833333333334|0|9.208333333333334|0
0|2020-01-03|0.0|0|0.0014583333333333334|0|267.6041666666667|0|5.923611111111111|0
0|2020-01-04|0.0008333333333333334|0|0.0011666666666666668|0|223.01388888888889|0|5.559027777777778|0
0|2020-01-05|0.0004166666666666667|0|0.0|0|232.5|0|11.875|0
0|2020-01-06|0.0|0|0.0|0|133.75|0|2.8333333333333335|0
0|2020-01-07|0.0|0|0.0|0|221.66666666666666|0|5.666666666666667|0
0|2020-01-08|0.0|0|0.0|0|153.33333333333334|0|9.5|0
0|2020-01-09|0.0|0|0.0004166666666666667|0|178.75|0|18.0625|0
0|2020-01-10|0.00020833333333333335|0|0.035124999999999997|0|111.88194444444446|0|6.828472222222222|0
0|2020-01-11|0.03145833333333333|0|0.016486111111111115|0|146.99305555555554|0|10.777777777777777|0
0|2020-01-12|0.009583333333333334|0|0.0|0|148.33333333333334|0|5.5555555555555545|0
0|2020-01-13|0.0|0|0.0|0|185.0|0|8.270833333333334|0
0|2020-01-14|0.0|0|0.0|0|189.16666666666666|0|6.645833333333333|0
0|2020-01-15|0.0|0|0.0002777777777777778|0|184.6527777777778|0|7.486111111111112|0
0|2020-01-16|0.0004166666666666667|0|0.0|0|244.44444444444446|0|8.04861111111111|0
0|2020-01-17|0.0|0|0.008734126984126985|0|110.06349206349206|0|11.673611111111109|0
0|2020-01-18|0.011111111111111112|0|0.015972222222222224|0|255.7638888888889|0|17.493055555555557|0
0|2020-01-19|0.0010416666666666667|0|0.0|0|301.0416666666667|0|11.354166666666666|0
0|2020-01-20|0.0|0|0.0|0|267.2916666666667|0|4.5|0
0|2020-01-21|0.0|0|0.0|0|132.5|0|7.166666666666667|0
0|2020-01-22|0.0|0|8.333333333333333e-05|0|179.5|0|13.527083333333332|0
0|2020-01-23|0.0015277777777777779|0|0.012069444444444445|0|144.0347222222222|0|8.167361111111113|0
0|2020-01-24|0.007361111111111111|0|0.0054375000000000005|0|163.54861111111111|0|5.1631944444444455|0
0|2020-01-25|0.0016666666666666668|0|0.0015625000000000003|0|276.3541666666667|0|12.684027777777779|0
0|2020-01-26|0.0|0|0.0|0|271.7708333333333|0|6.114583333333333|0
0|2020-01-27|0.0|0|0.0|0|217.9861111111111|0|4.204861111111112|0
0|2020-01-28|0.0|0|0.0|0|177.98611111111111|0|3.8541666666666665|0
0|2020-01-29|0.0|0|0.0002777777777777778|0|40.90277777777778|0|2.1180555555555554|0
0|2020-01-30|0.0008333333333333334|0|0.0|0|117.70833333333333|0|2.9166666666666665|0
0|2020-01-31|0.0|0|0.0023611111111111116|0|117.6736111111111|0|3.7430555555555554|0
0|2020-02-01|0.0014583333333333334|0|0.0|0|228.4722222222222|0|8.979166666666666|0
0|2020-02-02|0.0|0|0.0|0|198.33333333333334|0|6.958333333333333|0
0|2020-02-03|0.0|0|0.0|0|66.66666666666667|0|7.125|0
0|2020-02-04|0.0|0|0.0|0|28.611111111111114|0|12.006944444444443|0
0|2020-02-05|0.0|0|0.005263888888888888|0|53.6875|0|10.222222222222223|0
0|2020-02-06|0.008333333333333333|0|0.0018055555555555557|0|168.47222222222223|0|6.631944444444444|0
0|2020-02-07|0.0008333333333333334|0|0.00034722222222222224|0|184.79166666666666|0|4.854166666666667|0
0|2020-02-08|0.0008333333333333334|0|0.0009027777777777778|0|237.04861111111111|0|5.940972222222221|0
0|2020-02-09|0.00125|0|0.005986111111111111|0|199.23611111111111|0|10.758333333333333|0
0|2020-02-10|0.003958333333333334|0|0.0|0|149.51388888888889|0|5.451388888888888|0
0|2020-02-11|0.0|0|0.0|0|213.75|0|5.5|0
0|2020-02-12|0.0|0|0.009375|0|77.84722222222221|0|2.6319444444444446|0
0|2020-02-13|0.012499999999999999|0|0.00016666666666666666|0|297.3263888888889|0|10.487499999999999|0
0|2020-02-14|0.0|0|0.0008333333333333334|0|135.83333333333334|0|5.291666666666667|0
0|2020-02-15|0.0008333333333333334|0|0.0|0|184.16666666666666|0|11.3125|0
0|2020-02-16|0.0|0|0.0|0|125.1984126984127|0|3.323412698412698|0
0|2020-02-17|0.0|0|0.0040625|0|131.70138888888889|0|6.470833333333334|0
0|2020-02-18|0.005416666666666667|0|0.0|0|304.3333333333333|0|9.716666666666667|0
0|2020-02-19|0.0|0|0.0|0|195.83333333333334|0|6.013888888888889|0
0|2020-02-20|0.0|0|0.0|0|228.33333333333334|0|6.041666666666667|0
0|2020-02-21|0.0|0|0.0|0|191.25|0|9.583333333333334|0
0|2020-02-22|0.0|0|0.0|0|200.41666666666666|0|11.958333333333334|0
0|2020-02-23|0.0|0|0.0|0|152.91666666666666|0|5.958333333333333|0
0|2020-02-24|0.0|0|0.013541666666666669|0|44.375|0|8.215277777777779|0
0|2020-02-25|0.01625|0|0.00763888888888889|0|28.4375|0|10.602083333333333|0
0|2020-02-26|0.003645833333333333|0|0.0030555555555555557|0|302.9166666666667|0|9.800694444444446|0
0|2020-02-27|0.0004166666666666667|0|0.0|0|265.4166666666667|0|7.291666666666667|0
