|dates|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Barton_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Barton_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Barton_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
