|dates|Sarpy_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Sarpy_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Sarpy_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Sarpy_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Sarpy_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Sarpy_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Sarpy_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Sarpy_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-02|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-03|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-04|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-05|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-06|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-07|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-08|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-09|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-10|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-11|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-12|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-13|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-14|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-15|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-16|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-17|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-18|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-19|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-20|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-21|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-22|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-23|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-24|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-25|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-26|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-27|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-28|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-29|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-30|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-01-31|93871.0|0|2870.5|0|2.9671857475850594|0|96741.5|0
0|2020-02-01|94770.5|0|2836.0|0|2.905544200437471|0|97606.5|0
0|2020-02-02|94770.5|0|2836.0|0|2.905544200437471|0|97606.5|0
0|2020-02-03|94770.5|0|2836.0|0|2.905544200437471|0|97606.5|0
0|2020-02-04|94770.5|0|2836.0|0|2.905544200437471|0|97606.5|0
0|2020-02-05|94770.5|0|2836.0|0|2.905544200437471|0|97606.5|0
0|2020-02-06|94770.5|0|2836.0|0|2.905544200437471|0|97606.5|0
