|dates|Monroe_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Monroe_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Monroe_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Monroe_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Monroe_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Monroe_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Monroe_Illinois_UnitedStates.TotalPopulation.data|Monroe_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|34637.0|0
