|dates|Sullivan_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Sullivan_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Sullivan_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Sullivan_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Sullivan_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Sullivan_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Sullivan_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Sullivan_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-02|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-03|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-04|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-05|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-06|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-07|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-08|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-09|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-10|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-11|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-12|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-13|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-14|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-15|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-16|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-17|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-18|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-19|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-20|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-21|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-22|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-23|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-24|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-25|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-26|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-27|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-28|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-29|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-30|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-01-31|67433.5|0|2988.5|0|4.243702252137116|0|70422.0|0
0|2020-02-01|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-02|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-03|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-04|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-05|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-06|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-07|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-08|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-09|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-10|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-11|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-12|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-13|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-14|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-15|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-16|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-17|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-18|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-19|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-20|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-21|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-22|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-23|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-24|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-25|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-26|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-27|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-28|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-02-29|67558.0|0|2923.0|0|4.14721698046282|0|70481.0|0
0|2020-03-01|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-02|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-03|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-04|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-05|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-06|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-07|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-08|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-09|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-10|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-11|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-12|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-13|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-14|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-15|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-16|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-17|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-18|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-19|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-20|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-21|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-22|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-23|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-24|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-25|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-26|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-27|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-28|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-29|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-30|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-03-31|67783.0|0|2865.0|0|4.055316498697769|0|70648.0|0
0|2020-04-01|58011.0|0|9873.5|0|14.54455729953082|0|67884.5|0
0|2020-04-02|58011.0|0|9873.5|0|14.54455729953082|0|67884.5|0
0|2020-04-03|58011.0|0|9873.5|0|14.54455729953082|0|67884.5|0
0|2020-04-04|58011.0|0|9873.5|0|14.54455729953082|0|67884.5|0
0|2020-04-05|58011.0|0|9873.5|0|14.54455729953082|0|67884.5|0
0|2020-04-06|58011.0|0|9873.5|0|14.54455729953082|0|67884.5|0
0|2020-04-07|58011.0|0|9873.5|0|14.54455729953082|0|67884.5|0
0|2020-04-08|58011.0|0|9873.5|0|14.54455729953082|0|67884.5|0
0|2020-04-09|58011.0|0|9873.5|0|14.54455729953082|0|67884.5|0
0|2020-04-10|58011.0|0|9873.5|0|14.54455729953082|0|67884.5|0
