|dates|Dawson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dawson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dawson_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Dawson_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Dawson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dawson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dawson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dawson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
