|dates|Rich_Utah_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Rich_Utah_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Rich_Utah_UnitedStates.Male_Total_Population.data|Rich_Utah_UnitedStates.Male_Total_Population.missing|Rich_Utah_UnitedStates.Female_Total_Population.data|Rich_Utah_UnitedStates.Female_Total_Population.missing|Rich_Utah_UnitedStates.MaleAndFemale_Under18_Population.data|Rich_Utah_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-05-26|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-05-27|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-05-28|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-05-29|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-05-30|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-05-31|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-01|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-02|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-03|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-04|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-05|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-06|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-07|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-08|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-09|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-10|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-11|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-12|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-13|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-14|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-15|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-16|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-17|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-18|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-19|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-20|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-21|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-22|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-23|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-24|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-25|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-26|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-27|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-28|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-29|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-06-30|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-01|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-02|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-03|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-04|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-05|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-06|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-07|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-08|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-09|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-10|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-11|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-12|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-13|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-14|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-15|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-16|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-17|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-18|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-19|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-20|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-21|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-22|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-23|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-24|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-25|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-26|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-27|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-28|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-29|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-30|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-07-31|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-01|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-02|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-03|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-04|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-05|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-06|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-07|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-08|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-09|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-10|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-11|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-12|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-13|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-14|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-15|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-16|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-17|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-18|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-19|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-20|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-21|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-22|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-23|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-24|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-25|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-26|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-27|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-28|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-29|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-30|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-08-31|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-01|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-02|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-03|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-04|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-05|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-06|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-07|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-08|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-09|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-10|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-11|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-12|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-13|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-14|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-15|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-16|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-17|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-18|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-19|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-20|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-21|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-22|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-23|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-24|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-25|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-26|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-27|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-28|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-29|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-09-30|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-01|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-02|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-03|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-04|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-05|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-06|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-07|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-08|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-09|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-10|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-11|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-12|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-13|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-14|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-15|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-16|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-17|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-18|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-19|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-20|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-21|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-22|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-23|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-24|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-25|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-26|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-27|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-28|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-29|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-30|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-10-31|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-01|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-02|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-03|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-04|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-05|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-06|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-07|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-08|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-09|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-10|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-11|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-12|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-13|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-14|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-15|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-16|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-17|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-18|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-19|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-20|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-21|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-22|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-23|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-24|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-25|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-26|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-27|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-28|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-29|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-11-30|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-01|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-02|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-03|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-04|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-05|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-06|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-07|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-08|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-09|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-10|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-11|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-12|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-13|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-14|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-15|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-16|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-17|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-18|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-19|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-20|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-21|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-22|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-23|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-24|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-25|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-26|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-27|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-28|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-29|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-30|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2020-12-31|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-01|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-02|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-03|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-04|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-05|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-06|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-07|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-08|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-09|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-10|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-11|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-12|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-13|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-14|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-15|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-16|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-17|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-18|443.0|0|1268.0|0|1196.0|0|716.0|0
0|2021-01-19|443.0|0|1268.0|0|1196.0|0|716.0|0
