|dates|Yuba_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Yuba_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Yuba_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Yuba_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Yuba_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Yuba_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Yuba_California_UnitedStates.TotalPopulation.data|Yuba_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|78668.0|0
