|dates|Yukon-Koyukuk_Alaska_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Yukon-Koyukuk_Alaska_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Yukon-Koyukuk_Alaska_UnitedStates.Male_Total_Population.data|Yukon-Koyukuk_Alaska_UnitedStates.Male_Total_Population.missing|Yukon-Koyukuk_Alaska_UnitedStates.Female_Total_Population.data|Yukon-Koyukuk_Alaska_UnitedStates.Female_Total_Population.missing|Yukon-Koyukuk_Alaska_UnitedStates.MaleAndFemale_Under18_Population.data|Yukon-Koyukuk_Alaska_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2021-10-16|810.0|0|2822.0|0|2505.0|0|1454.0|0
